0,0.00022298097610473633
1,0.30598918795585633
2,0.003935083746910095
3,0.20724760591983796
4,0.027027025818824768
5,0.0370793491601944
6,1.0159523487091064
7,0.7124304950237275
8,0.7004936695098877
9,0.2094175100326538
10,0.21704796552658082
11,0.016580253839492798
12,0.6735542297363282
13,1.020168423652649
14,-0.007642954587936401
15,0.6911407947540283
16,0.9233555316925048
17,0.10315686762332917
18,0.019361183047294617
19,-0.008629977703094482
20,0.7451993703842164
21,-0.015138298273086548
22,0.13342492580413817
23,0.7581580221652985
24,0.1945699393749237
25,0.023614615201950073
26,0.09164481163024903
27,0.998136579990387
28,0.3268269211053848
29,0.9458534717559814
30,0.2279637038707733
31,0.9522930383682251
32,0.10920255184173584
33,0.44596540927886963
34,0.723977780342102
35,1.000874638557434
36,-0.03300616145133972
37,0.22031324207782746
38,0.011989384889602661
39,0.9782441556453705
40,0.6846119701862335
41,0.29913934469223025
42,0.9329562783241272
43,0.5138123631477356
44,0.18151630759239196
45,0.25366402268409727
46,-0.005220741033554077
47,0.9434722363948822
48,0.3807267099618912
49,0.7308781087398529
50,0.5871672570705414
51,0.2453620195388794
52,1.0242404341697693
53,0.6789479315280914
54,0.5060198605060577
55,-0.005875200033187866
56,0.7666124165058136
57,0.2076428472995758
58,0.9924057126045227
59,0.14052982926368712
60,0.3773146539926529
61,-0.007893085479736328
62,1.0170238614082336
63,0.20239910781383513
64,0.02566578984260559
65,0.14261944890022277
66,0.8683981418609619
67,0.9798269271850586
68,0.44416122436523436
69,0.06685401499271393
70,0.8575499475002288
71,0.2841930538415909
72,0.1907775431871414
73,0.145012366771698
74,0.04539349675178528
75,0.9656191468238831
76,0.7566988825798034
77,1.0008217096328735
78,0.5102693796157837
79,0.4911183714866638
80,0.7383794009685516
81,0.9771184325218201
82,0.015587568283081055
83,0.7139328598976136
84,0.020125314593315125
85,0.9106950283050537
86,0.028202325105667114
87,-0.006998777389526367
88,-0.02137202024459839
89,0.36461674571037295
90,-0.03034883737564087
91,0.6797784626483917
92,0.009980365633964539
93,0.1857604295015335
94,-0.0009006261825561523
95,0.586554765701294
96,0.3515114217996597
97,0.6899931788444519
98,0.041195303201675415
99,0.38681952357292176
100,0.5324419051408767
101,0.019309863448143005
102,0.7789087533950806
103,0.7896127045154572
104,0.2599148124456406
105,0.9231475114822387
106,0.17655518651008606
107,-0.013314992189407349
108,0.597654926776886
109,-0.006519734859466553
110,-0.008766531944274902
111,0.19243723750114441
112,0.12166630029678345
113,-0.01858314871788025
114,0.4751472622156143
115,-0.005220741033554077
116,0.1936742454767227
117,0.862758469581604
118,0.9995810985565186
119,0.7259419798851013
120,0.9788493812084198
121,-0.027898281812667847
122,-0.004534691572189331
123,0.0024786144495010376
124,0.14727802872657775
125,0.6414819717407226
126,0.019086331129074097
127,0.9194591164588928
128,0.5739046514034272
129,0.023665624856948855
130,0.2986262619495392
131,0.9093117117881775
132,0.004549577832221985
133,0.03532370924949646
134,0.6100374102592468
135,0.21235788464546204
136,-0.0028085410594940186
137,0.07626569271087646
138,0.4368128180503845
139,-0.02291211485862732
140,-0.012532562017440796
