0,0.0
1,0.35
2,0.0
3,0.22
4,0.0
5,0.07
6,1.0
7,0.75
8,0.64
9,0.37
10,0.18
11,0.08
12,0.45
13,1.0
14,0.0
15,0.62
16,0.95
17,0.07
18,0.06
19,0.0
20,0.82
21,0.01
22,0.03
23,0.61
24,0.06
25,0.0
26,0.02
27,0.98
28,0.53
29,1.0
30,0.46
31,0.88
32,0.3
33,0.64
34,0.68
35,1.0
36,0.0
37,0.33
38,0.01
39,0.95
40,0.69
41,0.1
42,0.91
43,0.52
44,0.49
45,0.12
46,0.0
47,0.94
48,0.41
49,0.6
50,0.38
51,0.14
52,0.96
53,0.57
54,0.51
55,0.0
56,0.84
57,0.19
58,1.0
59,0.22
60,0.36
61,0.0
62,1.0
63,0.16
64,0.29
65,0.19
66,0.98
67,0.92
68,0.26
69,0.03
70,0.76
71,0.41
72,0.29
73,0.52
74,0.07
75,0.9
76,0.92
77,0.96
78,0.44
79,0.8
80,0.75
81,0.99
82,0.0
83,0.69
84,0.03
85,0.83
86,0.0
87,0.0
88,0.0
89,0.51
90,0.0
91,0.68
92,0.02
93,0.04
94,0.0
95,0.71
96,0.41
97,0.62
98,0.0
99,0.24
100,0.49
101,0.24
102,0.81
103,0.57
104,0.17
105,0.96
106,0.19
107,0.0
108,0.6
109,0.0
110,0.0
111,0.11
112,0.23
113,0.0
114,0.4
115,0.04
116,0.28
117,0.8
118,0.99
119,0.58
120,1.0
121,0.0
122,0.03
123,0.01
124,0.07
125,0.6
126,0.0
127,0.98
128,0.8
129,0.02
130,0.14
131,0.85
132,0.0
133,0.04
134,0.39
135,0.31
136,0.08
137,0.07
138,0.5
139,0.0
140,0.0
141,0.19
142,0.0
143,0.22
144,0.0
145,1.0
146,0.86
147,0.85
148,0.98
149,0.98
150,0.98
151,0.59
152,0.11
153,0.3
154,0.19
155,0.14
156,0.02
157,1.0
158,0.0
159,0.0
160,0.94
161,0.99
162,0.23
163,1.0
164,0.11
165,0.05
166,0.93
167,0.96
168,0.76
169,0.6
170,0.72
171,1.0
172,0.04
173,0.22
174,0.79
175,0.74
176,0.04
177,0.72
178,0.23
179,1.0
180,0.4
181,0.49
182,0.04
183,0.0
184,0.02
185,0.0
186,0.01
187,0.63
188,0.03
189,0.02
190,0.8
191,0.39
192,0.0
193,0.82
194,0.59
195,0.0
196,0.35
197,0.0
198,0.77
199,0.52
200,0.0
201,0.95
202,0.65
203,0.86
204,0.0
205,0.13
206,0.13
207,0.0
208,0.56
209,0.28
210,0.04
211,0.0
212,0.17
213,0.99
214,0.99
215,0.15
216,0.02
217,0.99
218,0.03
219,0.36
220,0.3
221,1.0
222,0.06
223,0.16
224,0.04
225,0.95
226,0.96
227,0.33
228,0.89
229,0.95
230,0.69
231,0.01
232,0.99
233,0.92
234,0.14
235,0.27
236,0.84
237,0.0
238,0.46
239,0.98
240,0.0
241,0.0
242,0.54
243,0.99
244,0.01
245,0.97
246,1.0
247,0.02
248,0.64
249,0.69
250,0.0
251,0.01
252,0.45
253,0.8
254,0.0
255,0.04
256,0.35
257,0.99
258,0.04
259,1.0
260,0.99
261,0.4
262,0.74
263,0.17
264,0.7
265,0.49
266,0.38
267,0.85
268,0.16
269,1.0
270,0.19
271,0.24
272,0.0
273,0.23
274,0.45
275,0.96
276,1.0
277,0.93
278,1.0
279,0.07
280,0.99
281,0.82
282,0.12
283,0.05
284,0.95
285,0.57
286,0.0
287,1.0
288,0.78
289,0.71
290,0.97
291,0.93
292,0.37
293,0.02
294,1.0
295,1.0
296,0.0
297,0.74
298,0.0
299,0.0
300,0.38
301,0.39
302,0.05
303,0.32
304,0.05
305,0.08
306,0.34
307,0.93
308,0.29
309,0.65
310,0.02
311,0.03
312,0.64
313,0.04
314,0.98
315,0.99
316,0.92
317,0.09
318,0.06
319,0.5
320,0.05
321,0.42
322,0.98
323,0.77
324,0.73
325,0.08
326,0.44
327,0.31
328,0.81
329,0.73
330,0.67
331,0.5
332,0.03
333,0.99
334,1.0
335,0.02
336,1.0
337,0.86
338,0.0
339,0.69
340,0.97
341,0.39
342,0.06
343,0.4
344,0.15
345,0.45
346,0.0
347,0.0
348,0.2
349,0.4
